time,right_knee_angle,left_knee_angle,angular_velocity,linear_acceleration,label
0.16,175.78410980336565,178.4022993105342,,,0
0.36,176.7411146576244,177.65949031912868,-2.090972698789413,,0
0.56,176.7401159651882,179.49318348440238,-0.013056457230673496,2.0779162415587393,0
0.76,176.60755217022486,179.83827195753562,0.48056551820434346,0.49362197543501696,0
0.96,177.39743380482616,179.5771383564098,-1.211993664651139,-1.6925591828554825,0
1.16,178.07689542500844,179.32437393602785,-0.5161167487235053,0.6958769159276336,0
1.36,175.05766766990448,178.80388267165193,8.771910401658593,9.288027150382097,0
1.56,176.46791690920153,179.60186209117117,-4.080679100673859,-12.852589502332453,0
1.76,176.99130092047668,179.29657493505667,-3.7493263784459905,0.33135272222786893,0
1.96,177.8820448463603,178.46544543312598,-2.5767385402896896,1.1725878381563009,0
2.16,178.8184305840721,179.32712143708983,-1.2422700435382639,1.3344684967514258,0
2.36,179.33918808470756,178.26337536613465,-1.0177991016912948,0.22447094184696903,0
2.56,179.5707740709977,176.7145159366131,-0.20526743111256887,0.812531670578726,0
2.7600000000000007,179.41098895688592,176.58699594485296,0.3121688768851418,0.5174363079977107,0
2.96,179.42203513917943,177.15770192767317,-0.08797780433209922,-0.400146681217241,0
3.16,179.17153736451834,177.54594289624166,0.7041215941202688,0.792099398452368,0
3.36,178.22789352142507,177.74534939403546,2.236083715160366,1.531962121040097,0
3.56,171.0396617613139,178.7425937482117,22.43103380444604,20.194950089285676,0
3.7600000000000007,170.85725156338967,179.6126265952872,-2.7563959881608384,-25.18742979260688,0
3.96,176.1948318361218,179.02814812803723,-16.775793086632948,-14.01939709847211,0
4.16,179.1190932870696,179.37307988353464,-6.351398673719694,10.424394412913255,0
4.36,178.9904630448404,179.12907211686579,0.005281955749247276,6.356680629468941,0
4.5600000000000005,179.63085621149963,177.69657874921825,-0.7622229428067927,-0.76750489855604,0
4.76,179.38314951181516,175.87020665318093,0.22165391720636496,0.9838768600131577,0
4.96,179.19226521520673,176.33097680123424,0.19526749927429904,-0.02638641793206592,0
5.16,179.58254853487102,179.6059712232727,-0.20820850562748996,-0.40347600490178903,0
5.36,179.356082159664,178.63286136033136,0.6636365856003495,0.8718450912278395,0
5.5600000000000005,176.44718309155857,179.73859061762934,8.557819227847883,7.894182642247533,0
5.76,172.8959826140737,179.27995729818414,13.871585432399256,5.3137662045513725,0
5.96,178.316348680473,178.25890716294379,-21.41229821043097,-35.283883642830226,0
6.16,178.79422137593136,178.09542514406513,-1.6883670653801999,19.72393114505077,0
6.36,179.57600630726478,177.91693895495098,-0.8649554634717896,0.8234116019084102,0
6.5600000000000005,179.42538150709734,177.11465503476876,-0.2805706043626863,0.5843848591091033,0
6.76,179.6501568873301,170.738092901002,-0.1551125634946332,0.12545804086805312,0
6.96,179.82063378104266,175.6693076222377,-0.15107159515413346,0.004040968340499745,0
7.16,179.9933051463937,177.78297462825645,-0.03634734439222905,0.1147242507619044,0
7.36,179.7212746989789,179.47281414701143,0.2685842232051925,0.3049315675974215,0
7.5600000000000005,178.88244671189213,179.06948637592467,1.6031982489758847,1.3346140257706922,0
7.76,175.8566824119154,178.33404420109426,10.534498254988167,8.931300006012282,0
7.96,175.54242553444922,179.7129225138552,1.0243234653014324,-9.510174789686735,0
8.16,178.71161345788946,179.9566438929735,-12.041137353172047,-13.065460818473479,0
8.36,179.45763928758433,179.5285703376834,-1.5220538220770057,10.519083531095042,0
8.56,179.2721311533089,178.821434315311,0.5884622383868412,2.110516060463847,0
8.76,179.3983389626033,178.27080975817668,-0.19121371950510846,-0.7796759578919497,0
8.96,178.660527515858,173.42944614736493,1.862833714293568,2.0540474337986767,0
9.16,178.27055023153804,175.50537314911452,1.2440541058082581,-0.6187796084853099,0
9.36,179.53408179128812,175.80624015994616,-2.944119642899789,-4.1881737487080475,0
9.56,175.22896120327047,172.3656770705505,17.418699856971724,20.362819499871513,0
9.76,34.38708124322149,178.66727838503013,693.3225994976908,675.9038996407191,0
9.96,172.04035775501703,179.25912542957374,-683.5110946754074,-1376.8336941730981,0
