time,right_knee_angle,left_knee_angle,angular_velocity,linear_acceleration,label
0.16,172.74567818166102,133.59849787972902,,,0
0.36,177.56997373470344,171.4072608736905,-11.142774538468553,,0
0.56,163.3012881069734,169.65077299157826,35.72956257682632,46.87233711529487,0
0.76,170.3276912445235,161.298280258436,-16.55282434942196,-52.28238692624828,0
0.96,178.32660986212275,175.29714319961033,-20.747712771155303,-4.194888421733342,0
1.16,176.56502202868936,163.1071405200195,4.2472101170110035,24.994922888166307,0
1.36,169.70547603547723,142.88328884366302,16.972339658756066,12.725129541745062,0
1.56,169.4762495883221,174.33700980977713,0.5426050210658319,-16.429734637690235,0
1.76,165.6501329456446,174.89143638867523,11.741261185226987,11.198656164161156,0
1.96,163.40571411571858,164.99198464645744,10.896218837776946,-0.8450423474500415,0
2.16,175.84007494390355,174.6675940545527,-37.69811166000109,-48.59433049777803,0
2.36,177.44533920442976,164.45505084045155,-4.449003321304599,33.24910833869649,0
2.56,178.7237542499793,142.31043081418468,-3.244290918322726,1.204712402981873,0
2.7600000000000007,173.97052475118616,164.82156614410306,10.985027577648951,14.229318495971677,0
2.96,170.83238493476773,177.7914862002919,8.801513485880015,-2.183514091768936,0
3.16,156.2630929991646,169.60300232862198,44.02858922228798,35.22707573640796,0
3.36,167.94932594025394,175.72078248490408,-35.660090198020455,-79.68867942030843,0
3.56,173.20049162182798,168.5601358504856,-15.295230380970775,20.36485981704968,0
3.7600000000000007,166.60164061639676,138.45557110795954,16.395504778051603,31.690735159022378,0
3.96,167.2150468269771,162.48227783088998,-1.8783196310485395,-18.273824409100143,0
4.16,170.87357196126487,178.0357362459321,-8.161212414389063,-6.2828927833405235,0
4.36,152.91122752789636,171.98447406612138,53.906197195169824,62.06740960955889,0
4.5600000000000005,162.61095367589692,177.8700046621248,-29.663130215927414,-83.56932741109723,0
4.76,177.93246092296502,169.27539470285333,-41.79999225681124,-12.136862040883823,0
4.96,137.52891429672033,140.08066424003357,105.42134353463312,147.22133579144435,0
5.16,164.75935484705977,152.3621861442193,-70.01815350594194,-175.43949704057508,0
5.36,171.8419530490346,167.4143427186796,-19.299398148865638,50.718755357076304,0
5.5600000000000005,150.89516185022833,172.1678601822198,62.843006993674464,82.1424051425401,0
5.76,161.05746417703511,178.57624071476323,-33.46213567200638,-96.30514266568085,0
5.96,175.55355670587187,168.74404026052318,-39.71779010625343,-6.255654434247049,0
6.16,140.09263325782877,168.47871841778155,93.17651328837665,132.89430339463007,0
6.36,159.40779430036216,165.36200280920667,-50.93105550223733,-144.10756879061398,0
6.5600000000000005,167.35673468409587,179.39784303987219,-20.200166098123958,30.73088940411337,0
6.76,165.758062770018,174.43839953620358,10.628592430451425,30.828758528575385,0
6.96,163.4394961286571,179.37281379057063,0.6465555716530952,-9.98203685879833,0
7.16,177.95534956439735,170.75617119519487,-39.084726062240485,-39.73128163389358,0
7.36,174.1264499307659,131.5670918046094,9.486639750514886,48.571365812755374,0
7.5600000000000005,178.6569218831125,153.19887286287323,-11.023783931105678,-20.510423681620566,0
7.76,172.82733326404454,171.90368684915163,14.809305500141631,25.83308943124731,0
7.96,152.4346816722453,174.35127139271495,65.5745693133893,50.76526381324767,0
8.16,162.08035001099887,174.91828330027192,-35.605861192843896,-101.1804305062332,0
8.36,179.36557419035756,166.86392116074518,-46.270079583756456,-10.66421839091256,0
8.56,149.03419024527187,141.47108260592216,77.03965217705345,123.30973176080991,0
8.76,168.22044477935898,160.02627772362405,-49.19894546138047,-126.23859763843393,0
8.96,178.51678903497685,167.8431870152352,-26.259606667985253,22.939338793395216,0
9.16,152.23191773409576,175.94452486915614,71.28726264141305,97.5468693093983,0
9.36,159.3254252475438,178.99325893432658,-19.931307229604514,-91.21856987101756,0
9.56,179.3984587147628,174.1157864201233,-52.906413950235844,-32.97510672063133,0
9.76,175.93899258963216,134.97977683183953,8.392125525944762,61.29853947618061,0
9.96,171.59662996548343,152.120627862802,11.17661860780193,2.7844930818571676,0
