time,right_knee_angle,left_knee_angle,angular_velocity,linear_acceleration,label
0.13346666666666668,153.40003816489642,169.67264592481547,,,0
0.3003,134.9094458000207,169.77588796129913,67.13381594394123,,0
0.46713333333333334,159.01512193100064,168.86610219388066,-83.3629707086989,-150.49678665264014,0
0.6339666666666667,171.26861941919415,172.37874388759113,-40.556181910115825,42.80678879858307,0
0.8008000000000001,170.86634638161559,160.1719799190189,0.5863149487750756,41.1424968588909,0
0.9676333333333333,169.2591611611169,142.50151668849324,5.036237240341814,4.449922291566738,0
1.1344666666666667,168.8140795195043,141.36578684987856,1.0111325934482707,-4.025104646893543,0
1.3013000000000001,171.91386330569733,172.3995009605209,-8.925197052278985,-9.936329645727255,0
1.4681333333333335,163.41565162400144,172.75625131149081,24.469713789652186,33.39491084193117,0
1.6349666666666667,146.10391925861418,171.13078347893259,57.953104245051996,33.483390455399814,0
1.8018000000000003,141.20019638947247,171.093636258395,16.518863407654877,-41.43424083739712,0
1.9686333333333335,171.40612034166898,175.11446599170208,-95.22621312330934,-111.74507653096421,0
2.135466666666667,173.0797883840675,168.39780143439788,-6.479137262729307,88.74707586058003,0
2.3023000000000002,174.24309078515466,140.31980179987474,-3.5261207461365545,2.953016516592753,0
2.4691333333333336,158.64777669014364,138.65516923581885,45.456373956949605,48.98249470308616,0
2.635966666666667,160.29666475059534,167.3903789702117,-6.987418720044588,-52.44379267699419,0
2.8028000000000004,159.55878946643415,174.09143732969966,5.332934689913162,12.32035340995775,0
2.9696333333333333,151.57774260646553,179.62168590282258,30.3661545786751,25.033219888761938,0
3.1364666666666667,149.81687714424555,176.70726168241674,11.224368882232655,-19.141785696442447,0
3.3033,172.17718440176276,178.5583619207523,-75.41571782189878,-86.64008670413143,0
3.4701333333333335,173.09713457987272,177.65085736503073,-4.105345773122999,71.31037204877578,0
3.636966666666667,177.15453589687678,172.99619868486258,-13.42505940291865,-9.31971362979565,0
3.8038000000000003,178.61431423168452,166.0052370426243,-4.613384444627526,8.811674958291125,0
3.9706333333333337,172.22363812075474,135.21985971292665,19.382250114717248,23.995634559344772,0
4.137466666666667,169.18607822804665,146.7854185149148,8.81133732280721,-10.570912791910038,0
4.3043000000000005,172.37728890595645,174.40012969520376,-9.942828988387689,-18.7541663111949,0
4.471133333333333,158.22331214040204,170.600199116169,42.823523903838975,52.766352892226664,0
4.637966666666667,149.46997794584354,160.0275221522836,31.9086710385209,-10.914852865318075,0
4.8048,152.8426626020004,168.58548548512923,-16.155294652693545,-48.06396569121445,0
4.971633333333334,170.66365838755868,167.8628194637825,-54.26783419610264,-38.1125395434091,0
5.138466666666667,176.04011915467606,136.6698581625537,-15.501603437650381,38.76623075845226,0
5.3053,170.43570858729183,135.6970347179514,16.345919427509603,31.847522865159984,0
5.472133333333334,170.1781901584625,165.4076730454055,-0.3664759902363347,-16.712395417745938,0
5.638966666666667,171.60654364356563,173.71887756692863,-4.699504795200671,-4.333028804964336,0
5.8058000000000005,152.3051280359485,173.5253660318132,56.4811563492967,61.180661144497364,0
5.9726333333333335,142.05621913240293,162.89844438714124,40.381929272983086,-16.09922707631361,0
6.139466666666667,156.01870289498072,166.9650019544271,-41.30791090255991,-81.689840175543,0
6.3063,173.69339612039698,170.42776140166782,-58.76023649448195,-17.45232559192204,0
6.473133333333334,175.78118849152236,167.39601131435134,-6.580104894602116,52.180131599879836,0
6.639966666666667,176.67308681128657,161.90489254344408,-2.4850028726766786,4.095102021925438,0
6.8068,176.87376337371472,178.40119677911116,-0.6206216339056188,1.8643812387710599,0
6.973633333333334,177.95035334647423,167.3337420648133,-3.2811662328108473,-2.6605445989052283,0
7.140466666666667,179.25700803099366,167.8520041055752,-3.883667281456274,-0.6025010486454265,0
7.307300000000001,179.37558668582537,175.71232349844183,-0.30946523982010793,3.5742020416361657,0
7.4741333333333335,173.4875363218025,178.00386385651788,18.12225277484424,18.431718014664348,0
7.640966666666667,148.25222167463522,166.71969524001702,77.52449410425264,59.4022413294084,0
7.8078,131.88414536857888,168.80826706337584,61.294187703980676,-16.230306400271964,0
7.974633333333334,165.31234968020584,174.19904623712887,-114.01197392541727,-175.30616162939793,0
8.141466666666666,169.90350885623118,170.74978821814042,-16.447464053667062,97.5645098717502,0
8.308300000000001,170.5714978280475,135.78627504922312,-1.6934615802970399,14.754002473370022,0
8.475133333333334,165.86674068910438,146.67470016689498,12.816469249058418,14.509930829355458,0
8.641966666666667,172.56022199784886,176.61660581738587,-18.20884418392671,-31.02531343298513,0
8.8088,157.4572002002233,172.87401271715586,44.14624500027857,62.35508918420528,0
8.975633333333334,133.3380108325664,166.3276568130288,79.40561044757531,35.259365447296744,0
9.142466666666667,145.07973879626152,173.464069412279,-33.55417081476053,-112.95978126233584,0
9.3093,173.60867271159358,172.56010981447355,-92.55766315695934,-59.003492342198804,0
9.476133333333333,169.8436692271247,164.00319027092777,10.215055669938943,102.77271882689828,0
9.642966666666668,170.82517355616721,139.26233593254733,-2.132413639477055,-12.347469309415999,0
9.809800000000001,164.7260461058456,144.97038332756293,17.46885527462021,19.601268914097265,0
9.976633333333334,166.41329685885376,167.9416253430942,-5.054141079999939,-22.522996354620147,0
